176	MEGF6
177	WDR8
177	TPRG1L
178	TP73
178	WDR8
179	TP73
180	TP73
181	TP73
182	TP73
183	TP73
183	CCDC27
183	KIAA0495
184	LOC388588
184	CCDC27
185	LRRC47
185	LOC388588
186	LRRC47
186	KIAA0562
187	KIAA0562
188	KIAA0562
189	DFFB
189	KIAA0562
190	DFFB
190	C1orf174
191	C1orf174
191	LOC100133612
192	LOC100133612
219	LOC284661
220	LOC284661
231	AJAP1
232	AJAP1
233	AJAP1
234	AJAP1
235	AJAP1
236	AJAP1
237	AJAP1
238	AJAP1
293	NPHP4
294	NPHP4
295	NPHP4
296	NPHP4
297	NPHP4
298	NPHP4
299	NPHP4
299	KCNAB2
300	KCNAB2
301	KCNAB2
302	KCNAB2
303	KCNAB2
304	KCNAB2
305	CHD5
305	KCNAB2
306	CHD5
307	CHD5
308	CHD5
309	CHD5
309	RPL22
310	RNF207
310	RPL22
311	RNF207
311	ICMT
312	GPR153
312	HES3
313	GPR153
313	ACOT7
314	ACOT7
315	ACOT7
316	ACOT7
317	ACOT7
318	ACOT7
319	ACOT7
320	HES2
321	MIR4252
321	ESPN
321	HES2
322	ESPN
323	PLEKHG5
323	ESPN
323	TNFRSF25
324	PLEKHG5
325	PLEKHG5
326	PLEKHG5
326	NOL9
327	NOL9
327	TAS1R1
328	TAS1R1
329	ZBTB48
329	KLHL21
329	TAS1R1
330	KLHL21
330	PHF13
331	THAP3
331	PHF13
331	DNAJC11
332	DNAJC11
333	DNAJC11
334	DNAJC11
335	DNAJC11
339	CAMTA1
340	CAMTA1
341	CAMTA1
342	CAMTA1
343	CAMTA1
344	CAMTA1
345	CAMTA1
346	CAMTA1
347	CAMTA1
348	CAMTA1
349	CAMTA1
350	CAMTA1
351	CAMTA1
352	CAMTA1
353	CAMTA1
354	CAMTA1
355	CAMTA1
356	CAMTA1
357	CAMTA1
358	CAMTA1
359	CAMTA1
360	CAMTA1
361	CAMTA1
362	CAMTA1
363	CAMTA1
364	CAMTA1
365	CAMTA1
366	CAMTA1
367	CAMTA1
368	CAMTA1
369	CAMTA1
370	CAMTA1
371	CAMTA1
372	CAMTA1
373	CAMTA1
374	CAMTA1
375	CAMTA1
376	CAMTA1
377	CAMTA1
378	CAMTA1
379	CAMTA1
380	CAMTA1
381	CAMTA1
382	CAMTA1
383	CAMTA1
384	CAMTA1
385	CAMTA1
386	CAMTA1
387	CAMTA1
388	VAMP3
388	CAMTA1
389	PER3
389	VAMP3
390	PER3
391	PER3
392	PER3
392	UTS2
395	TNFRSF9
396	TNFRSF9
397	TNFRSF9
398	PARK7
399	PARK7
400	ERRFI1
401	ERRFI1
416	SLC45A1
417	RERE
417	SLC45A1
418	RERE
419	RERE
420	RERE
421	RERE
422	RERE
423	RERE
424	RERE
425	RERE
426	RERE
427	RERE
428	RERE
429	RERE
430	RERE
431	RERE
432	RERE
433	RERE
434	RERE
435	RERE
436	RERE
437	RERE
438	RERE
439	RERE
440	RERE
441	RERE
443	ENO1
444	ENO1
447	CA6
448	CA6
450	SLC2A7
451	SLC2A5
451	SLC2A7
452	SLC2A5
453	SLC2A5
454	SLC2A5
455	GPR157
456	GPR157
457	MIR34A
461	H6PD
462	H6PD
463	H6PD
464	SPSB1
465	SPSB1
466	SPSB1
467	SPSB1
468	SPSB1
477	SLC25A33
478	SLC25A33
479	TMEM201
479	SLC25A33
480	TMEM201
482	PIK3CD
482	C1orf200
483	PIK3CD
484	PIK3CD
485	PIK3CD
486	PIK3CD
486	CLSTN1
487	CLSTN1
488	CLSTN1
489	CLSTN1
490	CLSTN1
491	CLSTN1
492	CTNNBIP1
493	CTNNBIP1
494	CTNNBIP1
495	CTNNBIP1
496	LZIC
497	LZIC
497	NMNAT1
498	NMNAT1
499	NMNAT1
499	RBP7
500	RBP7
501	UBE4B
502	UBE4B
503	UBE4B
504	UBE4B
505	UBE4B
506	UBE4B
507	UBE4B
508	UBE4B
509	UBE4B
510	KIF1B
511	KIF1B
512	KIF1B
513	KIF1B
514	KIF1B
515	KIF1B
516	KIF1B
517	KIF1B
518	KIF1B
519	KIF1B
520	PGD
521	PGD
521	APITD1
521	APITD1-CORT
522	CORT
522	APITD1
522	APITD1-CORT
523	PEX14
523	DFFA
524	PEX14
525	PEX14
526	PEX14
527	PEX14
528	PEX14
529	PEX14
530	PEX14
531	PEX14
531	CASZ1
532	CASZ1
533	CASZ1
534	CASZ1
535	CASZ1
536	CASZ1
537	CASZ1
538	CASZ1
539	CASZ1
547	C1orf127
548	C1orf127
549	C1orf127
550	TARDBP
551	TARDBP
551	MASP2
552	SRM
552	MASP2
553	SRM
553	EXOSC10
554	EXOSC10
555	EXOSC10
555	MTOR
556	MTOR
557	MTOR
558	MTOR
559	ANGPTL7
559	MTOR
560	MTOR
561	MTOR
562	MTOR
563	UBIAD1
563	MTOR
564	UBIAD1
574	PTCHD2
575	PTCHD2
576	PTCHD2
577	PTCHD2
582	FBXO2
582	FBXO44
583	MAD2L2
583	FBXO6
583	FBXO44
584	C1orf187
584	MAD2L2
585	C1orf187
586	AGTRAP
586	C1orf187
587	AGTRAP
589	MTHFR
590	MTHFR
590	CLCN6
591	CLCN6
592	NPPA
592	CLCN6
592	NPPA-AS1
593	NPPB
596	KIAA2013
596	PLOD1
597	PLOD1
598	PLOD1
599	MFN2
600	MFN2
601	MIIP
603	TNFRSF8
604	TNFRSF8
605	TNFRSF8
606	TNFRSF8
607	TNFRSF8
608	TNFRSF1B
609	TNFRSF1B
610	TNFRSF1B
611	VPS13D
612	VPS13D
613	VPS13D
614	VPS13D
615	VPS13D
616	VPS13D
617	VPS13D
618	VPS13D
619	VPS13D
620	VPS13D
621	VPS13D
622	VPS13D
623	VPS13D
624	VPS13D
625	SNORA59A
625	VPS13D
625	SNORA59B
628	DHRS3
629	DHRS3
630	DHRS3
631	DHRS3
632	AADACL4
633	AADACL4
635	AADACL3
636	AADACL3
637	C1orf158
638	C1orf158
638	PRAMEF12
639	PRAMEF12
639	PRAMEF1
641	PRAMEF11
642	LOC649330
642	PRAMEF2
642	HNRNPCL1
643	PRAMEF2
644	PRAMEF10
644	PRAMEF4
645	PRAMEF8
645	PRAMEF10
646	PRAMEF7
646	PRAMEF8
647	PRAMEF6
648	PRAMEF22
649	PRAMEF22
652	PRAMEF5
653	PRAMEF5
656	LOC440563
661	PRAMEF22
661	PRAMEF3
662	PRAMEF5
662	PRAMEF6
663	PRAMEF8
663	PRAMEF5
663	PRAMEF6
664	PRAMEF8
665	PRAMEF9
665	PRAMEF15
666	PRAMEF9
666	PRAMEF15
667	PRAMEF14
668	PRAMEF18
668	PRAMEF19
669	PRAMEF16
670	PRAMEF21
670	PRAMEF20
675	PRAMEF7
675	PRAMEF8
676	PRAMEF9
676	PRAMEF15
677	PRAMEF9
677	PRAMEF15
678	PRAMEF13
678	PRAMEF14
679	PRAMEF18
679	PRAMEF19
680	PRAMEF17
681	PRAMEF21
681	PRAMEF20
682	PRAMEF21
682	PRAMEF20
684	LRRC38
685	LRRC38
686	LRRC38
690	PDPN
691	PDPN
695	PRDM2
696	PRDM2
697	PRDM2
698	PRDM2
699	PRDM2
700	PRDM2
701	PRDM2
702	PRDM2
740	KAZN
741	KAZN
742	KAZN
743	KAZN
744	KAZN
745	KAZN
746	KAZN
747	KAZN
748	KAZN
749	KAZN
750	KAZN
751	KAZN
752	KAZN
753	KAZN
754	KAZN
755	KAZN
756	KAZN
757	KAZN
758	KAZN
759	KAZN
760	KAZN
761	KAZN
762	KAZN
763	KAZN
764	KAZN
765	KAZN
766	C1orf126
766	KAZN
767	C1orf126
768	TMEM51
768	C1orf126
769	TMEM51
770	TMEM51
771	TMEM51
773	FHAD1
774	FHAD1
775	FHAD1
776	FHAD1
777	FHAD1
778	FHAD1
779	FHAD1
780	FHAD1
781	EFHD2
782	CTRC
782	EFHD2
783	CTRC
783	CELA2A
784	CELA2B
784	CELA2A
785	CELA2B
785	CASP9
786	CASP9
787	DNAJC16
787	CASP9
788	DNAJC16
789	AGMAT
789	DNAJC16
790	AGMAT
791	DDI2
792	DDI2
793	DDI2
793	RSC1A1
794	DDI2
794	RSC1A1
795	PLEKHM2
796	PLEKHM2
797	SLC25A34
797	PLEKHM2
798	FBLIM1
798	SLC25A34
798	TMEM82
799	FBLIM1
800	FBLIM1
801	UQCRHL
802	FLJ37453
803	SPEN
803	FLJ37453
804	SPEN
805	SPEN
806	SPEN
807	SPEN
808	ZBTB17
809	ZBTB17
811	HSPB7
811	C1orf64
812	CLCNKA
813	FAM131C
813	CLCNKB
814	FAM131C
817	EPHA2
818	EPHA2
820	ARHGEF19
821	ARHGEF19
822	C1orf89
823	FBXO42
824	FBXO42
825	FBXO42
826	FBXO42
827	FBXO42
828	FBXO42
829	C1orf144
830	SPATA21
830	C1orf144
831	SPATA21
832	SPATA21
832	NECAP2
833	NECAP2
834	CROCCP3
835	CROCCP3
838	MIR3675
839	NBPF1
840	NBPF1
841	CROCCP2
841	NBPF1
842	CROCCP2
843	MST1P2
845	ESPNP
845	MIR3675
846	ESPNP
848	MST1P9
849	MST1P9
853	MIR3675
857	CROCC
858	CROCC
859	MFAP2
859	CROCC
860	MFAP2
860	ATP13A2
861	SDHB
861	ATP13A2
862	SDHB
863	SDHB
864	PADI2
865	PADI2
866	PADI2
871	PADI1
872	PADI1
873	PADI1
873	PADI3
874	PADI3
875	PADI3
876	PADI4
877	PADI4
878	PADI4
879	PADI4
879	PADI6
880	PADI6
881	RCC2
881	PADI6
882	RCC2
887	ARHGEF10L
888	ARHGEF10L
889	ARHGEF10L
890	ARHGEF10L
891	ARHGEF10L
892	ARHGEF10L
893	ARHGEF10L
894	ARHGEF10L
895	ARHGEF10L
898	ACTL8
899	ACTL8
900	ACTL8
901	ACTL8
902	ACTL8
916	IGSF21
917	IGSF21
918	IGSF21
919	IGSF21
920	IGSF21
921	IGSF21
922	IGSF21
923	IGSF21
924	IGSF21
925	IGSF21
926	IGSF21
927	IGSF21
928	IGSF21
929	IGSF21
935	KLHDC7A
942	PAX7
943	PAX7
944	PAX7
945	PAX7
946	PAX7
947	PAX7
948	PAX7
952	TAS1R2
953	TAS1R2
954	ALDH4A1
955	ALDH4A1
956	IFFO2
956	ALDH4A1
957	IFFO2
958	IFFO2
964	UBR4
965	UBR4
966	UBR4
967	UBR4
968	UBR4
969	UBR4
970	UBR4
971	KIAA0090
971	UBR4
972	KIAA0090
973	MRTO4
973	KIAA0090
974	AKR7L
975	AKR7A3
975	LOC100506730
976	AKR7A2
976	PQLC2
977	PQLC2
977	CAPZB
978	CAPZB
979	CAPZB
980	CAPZB
981	CAPZB
982	CAPZB
983	CAPZB
984	CAPZB
985	CAPZB
990	C1orf15-NBL1
990	C1orf151
991	C1orf15-NBL1
991	C1orf151
992	C1orf15-NBL1
992	C1orf151
993	C1orf15-NBL1
993	NBL1
994	HTR6
995	TMCO4
996	TMCO4
997	TMCO4
998	TMCO4
999	TMCO4
1000	TMCO4
1001	RNF186
1005	OTUD3
1006	OTUD3
1006	PLA2G2E
1007	PLA2G2E
1009	PLA2G2A
1014	PLA2G5
1015	PLA2G5
1016	PLA2G2D
1017	PLA2G2F
1018	PLA2G2F
1019	PLA2G2C
1020	UBXN10
1025	VWA5B1
1026	VWA5B1
1027	VWA5B1
1028	VWA5B1
1028	LOC339505
1029	LOC339505
1030	LOC339505
1031	LOC339505
1032	LOC339505
1035	CAMK2N1
1035	MUL1
1036	MUL1
1038	FAM43B
1040	CDA
1041	CDA
1042	PINK1
1043	PINK1
1043	DDOST
1044	KIF17
1044	DDOST
1045	KIF17
1046	SH2D5
1046	KIF17
1047	SH2D5
1048	HP1BP3
1049	HP1BP3
1050	HP1BP3
1051	EIF4G3
1052	EIF4G3
1053	EIF4G3
1054	EIF4G3
1055	EIF4G3
1056	EIF4G3
1057	EIF4G3
1058	EIF4G3
1059	EIF4G3
1060	EIF4G3
1061	EIF4G3
1062	EIF4G3
1063	EIF4G3
1064	EIF4G3
1065	EIF4G3
1066	EIF4G3
1067	EIF4G3
1068	EIF4G3
1069	EIF4G3
1071	ECE1
1072	ECE1
1073	ECE1
1074	ECE1
1075	ECE1
1076	ECE1
1077	ECE1
1078	ECE1
1082	NBPF3
1083	NBPF3
1084	NBPF3
1085	NBPF3
1086	ALPL
1087	ALPL
1088	ALPL
1089	ALPL
1090	RAP1GAP
1091	RAP1GAP
1092	RAP1GAP
1093	RAP1GAP
1094	RAP1GAP
1094	USP48
1095	USP48
1096	USP48
1097	USP48
1098	USP48
1099	USP48
1100	USP48
1101	LDLRAD2
1102	LDLRAD2
1102	HSPG2
1103	HSPG2
1104	HSPG2
1105	HSPG2
1106	HSPG2
1107	HSPG2
1109	CELA3B
1110	CELA3B
1111	CELA3A
1112	HSPC157
1113	CDC42
1114	CDC42
1115	CDC42
1116	WNT4
1117	WNT4
1118	WNT4
1133	ZBTB40
1134	ZBTB40
1135	ZBTB40
1136	ZBTB40
1137	ZBTB40
1139	EPHA8
1140	EPHA8
1141	EPHA8
1142	C1QA
1143	C1QB
1143	C1QC
1144	C1QB
1146	EPHB2
1147	EPHB2
1148	EPHB2
1149	EPHB2
1150	EPHB2
1151	EPHB2
1152	EPHB2
1153	EPHB2
1154	MIR4253
1154	EPHB2
1155	EPHB2
1156	EPHB2
1161	KDM1A
1162	KDM1A
1163	MIR3115
1163	KDM1A
1164	KDM1A
1165	KDM1A
1165	LUZP1
1166	LUZP1
1167	LUZP1
1168	LUZP1
1169	LUZP1
1170	HTR1D
1176	HNRNPR
1177	HNRNPR
1178	ZNF436
1178	HNRNPR
1179	ZNF436
1179	C1orf213
1180	TCEA3
1181	TCEA3
1182	TCEA3
1182	ASAP3
1183	ASAP3
1184	ASAP3
1185	ASAP3
1186	E2F2
1187	E2F2
1188	ID3
1192	MDS2
1195	RPL11
1198	TCEB3
1199	C1orf128
1199	TCEB3
1200	C1orf128
1200	LYPLA2
1200	GALE
1201	HMGCL
1202	HMGCL
1203	FUCA1
1204	FUCA1
1204	CNR2
1205	CNR2
1206	CNR2
1208	PNRC2
1209	PNRC2
1209	SRSF10
1213	MYOM3
1214	MYOM3
1215	MYOM3
1216	MYOM3
1216	IL22RA1
1217	IL22RA1
1218	IL28RA
1218	IL22RA1
1219	IL28RA
1220	IL28RA
1220	LOC284632
1221	LOC284632
1226	GRHL3
1227	GRHL3
1228	C1orf201
1228	GRHL3
1229	C1orf201
1229	GRHL3
1230	C1orf201
1231	NIPAL3
1231	C1orf201
1232	NIPAL3
1233	NIPAL3
1234	NIPAL3
1236	RCAN3
1237	RCAN3
1238	C1orf130
1239	C1orf130
1240	C1orf130
1241	C1orf130
1243	SRRM1
1244	SRRM1
1248	CLIC4
1249	CLIC4
1250	CLIC4
1251	CLIC4
1252	CLIC4
1253	CLIC4
1255	RUNX3
1256	RUNX3
1257	RUNX3
1258	RUNX3
1259	RUNX3
1272	SYF2
1273	C1orf63
1274	RHD
1275	RHD
1276	RHD
1277	TMEM50A
1277	RHD
1278	TMEM50A
1279	RHCE
1279	TMEM50A
1280	RHCE
1281	RHCE
1282	TMEM57
1283	TMEM57
1284	TMEM57
1285	TMEM57
1288	LDLRAP1
1289	LDLRAP1
1291	MAN1C1
1292	MAN1C1
1293	MAN1C1
1294	MAN1C1
1295	MAN1C1
1296	MAN1C1
1297	MAN1C1
1298	MAN1C1
1299	MAN1C1
1300	SEPN1
1300	MAN1C1
1301	SEPN1
1301	LOC646471
1301	FAM54B
1302	C1orf135
1302	LOC646471
1302	FAM54B
1303	C1orf135
1304	PAQR7
1305	STMN1
1306	MIR3917
1306	STMN1
1308	PAFAH2
1309	PAFAH2
1310	PAFAH2
1312	EXTL1
1312	SLC30A2
1313	TRIM63
1313	SLC30A2
1314	TRIM63
1316	PDIK1L
1317	PDIK1L
1318	GRRP1
1319	CNKSR1
1319	ZNF593
1319	GRRP1
1320	CNKSR1
1320	CATSPER4
1321	CATSPER4
1322	CCDC21
1323	CCDC21
1324	CCDC21
1324	SH3BGRL3
1325	UBXN11
1325	SH3BGRL3
1326	CD52
1326	UBXN11
1327	AIM1L
1328	AIM1L
1329	ZNF683
1331	LIN28A
1332	LIN28A
1332	DHDDS
1333	DHDDS
1334	HMGN2
1334	DHDDS
1337	RPS6KA1
1338	RPS6KA1
1338	MIR1976
1339	RPS6KA1
1345	ARID1A
1346	ARID1A
1347	ARID1A
1348	ARID1A
1349	ARID1A
1350	ARID1A
1350	PIGV
1352	ZDHHC18
1353	ZDHHC18
1354	GPN2
1354	SFN
1355	GPATCH3
1355	GPN2
1356	NR0B2
1357	NUDC
1358	NUDC
1358	C1orf172
1360	TRNP1
1361	FAM46B
1365	SLC9A1
1366	SLC9A1
1367	SLC9A1
1368	SLC9A1
1372	WDTC1
1373	WDTC1
1374	WDTC1
1375	WDTC1
1376	WDTC1
1377	LOC644961
1377	TMEM222
1378	SYTL1
1378	MAP3K6
1379	FCN3
1379	CD164L2
1379	MAP3K6
1380	CD164L2
1380	GPR3
1381	WASF2
1382	WASF2
1383	WASF2
1384	WASF2
1385	WASF2
1387	AHDC1
1388	AHDC1
1389	AHDC1
1390	AHDC1
1391	FGR
1391	AHDC1
1392	FGR
1394	IFI6
1397	FAM76A
1398	FAM76A
1399	STX12
1399	FAM76A
1400	STX12
1401	STX12
1402	STX12
1402	PPP1R8
1402	SCARNA1
1403	PPP1R8
1404	C1orf38
1405	RPA2
1405	C1orf38
1406	RPA2
1407	SMPDL3B
1408	XKR8
1408	SMPDL3B
1409	EYA3
1409	XKR8
1410	EYA3
1411	EYA3
1412	EYA3
1413	EYA3
1414	EYA3
1415	EYA3
1415	LOC653566
1418	PTAFR
1419	PTAFR
1420	DNAJC8
1420	PTAFR
1421	DNAJC8
1422	ATPIF1
1422	DNAJC8
1423	SESN2
1424	SESN2
1425	SESN2
1427	MED18
1429	PHACTR4
1430	PHACTR4
1431	PHACTR4
1432	PHACTR4
1433	PHACTR4
1434	PHACTR4
1435	PHACTR4
1436	RCC1
1436	SNHG3
1437	RCC1
1438	TRNAU1AP
1439	SNORD99
1439	TRNAU1AP
1439	SNORA44
1439	SNORA61
1439	SNHG12
1440	SNORA16A
1440	RAB42
1440	SNHG12
1441	TAF12
1442	TAF12
1443	RNU11
1443	TAF12
1444	GMEB1
1445	GMEB1
1446	GMEB1
1447	YTHDF2
1448	YTHDF2
1449	YTHDF2
1451	OPRD1
1452	OPRD1
1453	OPRD1
1454	OPRD1
1455	EPB41
1456	EPB41
1457	EPB41
1458	EPB41
1459	EPB41
1460	EPB41
1461	EPB41
1462	EPB41
1463	EPB41
1464	EPB41
1465	EPB41
1466	EPB41
1466	TMEM200B
1467	TMEM200B
1468	SRSF4
1469	SRSF4
1470	SRSF4
1470	MECR
1471	MECR
1472	PTPRU
1472	MECR
1473	PTPRU
1474	PTPRU
1475	PTPRU
1476	PTPRU
1477	PTPRU
1548	MATN1
1549	LAPTM5
1549	LOC100129196
1549	MATN1
1550	LAPTM5
1551	LAPTM5
1556	SDC3
1557	SDC3
1558	SDC3
1559	PUM1
1560	SNORD103B
1560	PUM1
1560	SNORD103A
1561	PUM1
1561	SNORD85
1562	PRO0611
1562	PUM1
1563	PUM1
1564	PUM1
1565	PUM1
1566	PUM1
1572	NKAIN1
1573	NKAIN1
1574	NKAIN1
1575	NKAIN1
1576	SNRNP40
1577	SNRNP40
1578	ZCCHC17
1578	SNRNP40
1579	ZCCHC17
1580	ZCCHC17
1581	FABP3
1581	ZCCHC17
1583	SERINC2
1584	SERINC2
1585	SERINC2
1588	LOC284551
1588	LOC149086
1589	LOC284551
1591	TINAGL1
1592	TINAGL1
1593	HCRTR1
1594	PEF1
1594	HCRTR1
1595	PEF1
1595	COL16A1
1596	COL16A1
1597	COL16A1
1598	COL16A1
1599	BAI2
1600	MIR4254
1600	BAI2
1601	BAI2
1602	SPOCD1
1603	SPOCD1
1608	PTP4A2
1609	PTP4A2
1613	KHDRBS1
1614	KHDRBS1
1615	KHDRBS1
1616	TMEM39B
1617	TMEM39B
1618	TMEM39B
1618	KPNA6
1619	KPNA6
1620	KPNA6
1621	TXLNA
1621	KPNA6
1622	TXLNA
1622	CCDC28B
1623	DCDC2B
1623	C1orf91
1623	CCDC28B
1623	IQCC
1624	EIF3I
1624	C1orf91
1624	MTMR9LP
1625	LCK
1625	FAM167B
1626	LCK
1627	HDAC1
1627	LCK
1628	HDAC1
1629	HDAC1
1629	MARCKSL1
1630	LOC100128071
1631	TSSK3
1631	LOC100128071
1631	BSDC1
1632	BSDC1
1636	ZBTB8B
1637	ZBTB8B
1639	ZBTB8A
1640	ZBTB8A
1641	ZBTB8A
1642	ZBTB8A
1643	ZBTB8OS
1643	ZBTB8A
1644	ZBTB8OS
1645	RBBP4
1645	ZBTB8OS
1646	RBBP4
1646	SYNC
1647	RBBP4
1647	SYNC
1648	SYNC
1650	KIAA1522
1651	YARS
1651	KIAA1522
1652	YARS
1653	S100PBP
1653	YARS
1654	S100PBP
1655	S100PBP
1656	FNDC5
1657	HPCA
1657	TMEM54
1659	RNF19B
1660	RNF19B
1661	RNF19B
1663	AK2
1664	AK2
1666	ADC
1667	ADC
1668	ADC
1670	TRIM62
1671	TRIM62
1672	TRIM62
1675	ZNF362
1676	ZNF362
1677	ZNF362
1679	PHC2
1679	MIR3605
1680	PHC2
1681	PHC2
1686	ZSCAN20
1687	ZSCAN20
1688	CSMD2
1689	CSMD2
1690	CSMD2
1691	CSMD2
1692	CSMD2
1693	CSMD2
1694	CSMD2
1695	CSMD2
1696	CSMD2
1697	CSMD2
1698	CSMD2
1699	CSMD2
1700	CSMD2
1701	CSMD2
1702	CSMD2
1703	CSMD2
1704	CSMD2
1705	HMGB4
1705	CSMD2
1706	HMGB4
1706	CSMD2
1707	CSMD2
1708	CSMD2
1709	CSMD2
1710	CSMD2
1711	CSMD2
1712	CSMD2
1713	CSMD2
1714	CSMD2
1715	CSMD2
1716	CSMD2
1717	CSMD2
1718	CSMD2
1719	CSMD2
1720	CSMD2
1721	C1orf94
1721	CSMD2
1722	C1orf94
1723	C1orf94
1750	GJB5
1750	GJB4
1751	GJB3
1751	GJB4
1752	GJA4
1752	GJB3
1755	C1orf212
1756	DLGAP3
1757	DLGAP3
1758	DLGAP3
1761	LOC100130633
1762	LOC100130633
1762	ZMYM6
1763	ZMYM6
1764	ZMYM6
1766	ZMYM1
1767	ZMYM1
1768	ZMYM1
1772	SFPQ
1776	ZMYM4
1777	ZMYM4
1778	ZMYM4
1779	ZMYM4
1780	ZMYM4
1781	ZMYM4
1782	ZMYM4
1783	ZMYM4
1784	ZMYM4
1784	KIAA0319L
1785	KIAA0319L
1786	KIAA0319L
1787	KIAA0319L
1788	KIAA0319L
1789	KIAA0319L
1790	KIAA0319L
1790	NCDN
1791	TFAP2E
1791	NCDN
1792	PSMB2
1792	TFAP2E
1793	PSMB2
1794	PSMB2
1795	PSMB2
1798	C1orf216
1799	CLSPN
1800	CLSPN
1801	CLSPN
1803	EIF2C4
1804	EIF2C4
1805	EIF2C4
1807	EIF2C1
1808	EIF2C1
1809	EIF2C1
1809	EIF2C3
1810	EIF2C3
1811	EIF2C3
1812	EIF2C3
1813	EIF2C3
1814	EIF2C3
1815	EIF2C3
1817	ADPRHL2
1817	TEKT2
1817	COL8A2
1819	TRAPPC3
1820	TRAPPC3
1820	MAP7D1
1821	MAP7D1
1824	THRAP3
1825	THRAP3
1826	THRAP3
1827	THRAP3
1828	C1orf113
1828	THRAP3
1829	FAM176B
1829	STK40
1830	STK40
1831	STK40
1832	STK40
1832	LSM10
1833	OSCP1
1834	OSCP1
1835	MRPS15
1835	OSCP1
1836	CSF3R
1836	MRPS15
1837	CSF3R
1852	GRIK3
1853	GRIK3
1854	GRIK3
1855	GRIK3
1856	GRIK3
1857	GRIK3
1858	GRIK3
1859	GRIK3
1860	GRIK3
1861	GRIK3
1862	GRIK3
1863	GRIK3
1864	GRIK3
1870	MIR4255
1886	ZC3H12A
1887	MEAF6
1887	ZC3H12A
1888	MEAF6
1889	SNIP1
1890	SNIP1
1890	DNALI1
1891	GNL2
1891	DNALI1
1892	GNL2
1893	RSPO1
1894	RSPO1
1896	C1orf109
1897	CDCA8
1897	C1orf109
1898	CDCA8
1898	EPHA10
1899	EPHA10
1900	EPHA10
1901	EPHA10
1902	MANEAL
1903	YRDC
1903	MTF1
1903	C1orf122
1904	MTF1
1905	INPP5B
1905	MTF1
1906	INPP5B
1907	INPP5B
1908	INPP5B
1909	INPP5B
1910	INPP5B
1910	SF3A3
1911	SF3A3
1912	SF3A3
1912	FHL3
1913	UTP11L
1913	FHL3
1914	UTP11L
1915	POU3F1
1917	MIR3659
1954	RRAGC
1955	RRAGC
1956	MYCBP
1956	GJA9-MYCBP
1956	GJA9
1957	RHBDL2
